DOCNUM_ID,PEOPLE,STKCOD,DOCNUM,DOCDAT,TRNQTY,STKDES,NETVAL
4803,5กข-5107,AMCO-เฟืองท้าย,HN1808382,8/1/2018,4.0,น้ำมันเฟืองท้าย 75W90 (หัวจรวด),
4803,5กข-5107,AMCO-เฟืองท้าย,HN1808382,8/1/2018,2.0,น้ำมันเฟืองท้ายหน้า (หัวจรวด),
4803,5กข-5107,M-SERVICE-01,HN1808382,8/1/2018,1.0,ค่าบริการ,
4803,5กข-5107,M-02-01-0005,HN1808382,8/1/2018,2.0,สลับยางหน้า-หลัง,
4803,5กข-5107,M-03-01-1800,HN1808382,8/1/2018,2.0,ถ่วงล้อ ขอบ 18,
4803,5กข-5107,M-08-03-1800,HN1808382,8/1/2018,1.0,ตั้งศูนย์ล้อรถ-ขอบ 18,
4803,5กข-5107,M-07-01-0002,HN1808382,8/1/2018,2.0,เช็คเบรคล้อหลัง-พร้อมล้างทำความสะอาด,
4804,5กข-5107,MOBIL 10W-30,HN1900165,1/5/2019,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
4804,5กข-5107,S555,HN1900165,1/5/2019,1.0,กรองเครื่อง,
4805,6กม-5075,S-UP BALL JOINT-01,HN1811012,10/15/2018,2.0,ลูกหมากบน,
4805,6กม-5075,S-LOW BALL JOINT-01,HN1811012,10/15/2018,2.0,ลูกหมากล่าง,
4805,6กม-5075,S-TIE ROD END-01,HN1811012,10/15/2018,2.0,คันชักนอก,
4805,6กม-5075,M-SERVICE-01,HN1811012,10/15/2018,1.0,ค่าบริการ  ลด,
4805,6กม-5075,M-08-02-0002,HN1811012,10/15/2018,1.0,ตั้งศูนย์,
4806,6กม-5075,SBREAKPAD-02,HN1811416,10/26/2018,1.0,ผ้าเบรคหน้า ลด,
4806,6กม-5075,M-SERVICE-01,HN1811416,10/26/2018,1.0,ค่าบริการใส่โช้ค 4 ต้น(ไม่รับประกัน),
4806,6กม-5075,SBREMBO-01,HN1811416,10/26/2018,1.0,แม้มโบ้หน้า ลด,
4806,6กม-5075,S555P06,HN1811416,10/26/2018,1.0,ฝาครอบล้อ หน้า-หลัง,
4806,6กม-5075,S-LAMP-01,HN1811416,10/26/2018,1.0,หลอดไฟเบรคหลังซ้าย,
4806,6กม-5075,S-LAMP-11,HN1811416,10/26/2018,1.0,หลอดไฟถอยหลังขวา,
4807,6กม-5075,M-03-01-1800,HN1901105,2/1/2019,2.0,ถ่วงล้อ ขอบ 18,
4807,6กม-5075,M-08-03-1800,HN1901105,2/1/2019,1.0,ตั้งศูนย์ล้อรถ-ขอบ 18,
4807,6กม-5075,S-LAMP-05,HN1901105,2/1/2019,1.0,หลอดไฟตัดหมอก,
4807,6กม-5075,S-LAMP,HN1901105,2/1/2019,1.0,หลอดไฟส่องป้ายทะเบียน,
4808,2กฆ-4089,SHELL 5W30,HN1628918,12/16/2017,1.0,"น้ำมันเครื่อง SHELL 5W30  10,000โล 6ลิตร",
4808,2กฆ-4089,S555,HN1628918,12/16/2017,1.0,กรองเครื่อง,
4808,2กฆ-4089,M-SERVICE-01,HN1628918,12/16/2017,1.0,ค่าบริการ,
4809,2กฆ-4089,SHELL 5W30,HN1805546,5/12/2018,1.0,"น้ำมันเครื่อง SHELL 5W30    10,000โล 7ลิตร",
4809,2กฆ-4089,S555,HN1805546,5/12/2018,1.0,กรองเครื่อง,
4809,2กฆ-4089,VALVOLINE,HN1805546,5/12/2018,1.5,น้ำมันเฟืองท้ายหน้า Valvoline  (หัวจรวด)1.5ลิตร,
4809,2กฆ-4089,VALVOLINE,HN1805546,5/12/2018,2.5,น้ำมันเฟืองท้ายหลัง Valvoline (หัวจรวด)2.5ลิตร,
4809,2กฆ-4089,S555ZZZZHL/PHILLIPS,HN1805546,5/12/2018,1.0,หลอดไฟในเก๋ง,
4809,2กฆ-4089,M-SERVICE-01,HN1805546,5/12/2018,1.0,ค่าบริการ,
4810,2กฆ-4089,M-01-01-RR,HN1808035,7/23/2018,1.0,ปะสติมยางหลัง ขวา R18,
4810,2กฆ-4089,M-09-01-0001,HN1808035,7/23/2018,1.0,เติมลมไนโตรเจน,
4811,2กฆ-4089,5W30PETRONAS,HN1900062,1/3/2019,1.0,"น้ำมันเครื่อง 5W30 MOBIL 1 10,000 โล ดีเซล(7ล.)",
4811,2กฆ-4089,S555,HN1900062,1/3/2019,1.0,กรองเครื่อง,
4811,2กฆ-4089,S-LAMP,HN1900062,1/3/2019,1.0,หลอดไฟหน้า  ซ้าย  ,
4811,2กฆ-4089,M-SERVICE-01,HN1900062,1/3/2019,1.0,ค่าบริการ,
4812,ขฉ-5461,T2355517SUV520,HN1813062,12/9/2018,4.0,"ยางนอก GITI 235/55-17 SUV520 ปี4417,1717",
4812,ขฉ-5461,M-04-01-0003,HN1813062,12/9/2018,4.0,จุ๊บเติมลม ฟรี,
4812,ขฉ-5461,M-08-02-0003,HN1813062,12/9/2018,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี),
4812,ขฉ-5461,M-09-01-0001,HN1813062,12/9/2018,4.0,เติมลมไนโตรเจน   ฟรี,
4812,ขฉ-5461,STICGER,HN1813062,12/9/2018,4.0,สติ๊กเกอร์ปิดฝาครอบล้อ,
4813,ผจ-2292,M-08-02-0002,HN1806387,6/7/2018,1.0,ตั้งศูนย์,
4814,ผจ-2292,T19514CV9000FS,HN1813793,12/24/2018,4.0,ยางนอก FS 195/14 CV9000  ปี4718,
4814,ผจ-2292,M-04-01-0003,HN1813793,12/24/2018,4.0,จุ๊บเติมลม ฟรี,
4814,ผจ-2292,M-08-02-0003,HN1813793,12/24/2018,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี),
4814,ผจ-2292,S-BELT-02,HN1813793,12/24/2018,1.0,สายพานเครื่อง,
4814,ผจ-2292,S-BELT-01,HN1813793,12/24/2018,1.0,สายพานแอร์,
4814,ผจ-2292,M-SERVICE-01,HN1813793,12/24/2018,1.0,ค่าบริการ,
4815,ฆล-6270,T1955015LM704DL00,HN1806500,6/10/2018,4.0,ยางนอก DUNLOP 195 /50 -15 LM704 ปี0818,
4815,ฆล-6270,M-04-01-0003,HN1806500,6/10/2018,4.0,จุ๊บเติมลม ฟรี,
4815,ฆล-6270,M-08-02-0003,HN1806500,6/10/2018,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี),
4816,ฆล-6270,MAX WHEEL,HN1812000,11/10/2018,1.0,ล้อแม็กซ์มือสองแลกเปลี่ยนเพิ้มเงิน,
4816,ฆล-6270,M-08-02-0002,HN1812000,11/10/2018,1.0,ตั้งศูนย์     ฟรี,
4817,ฆล-6270,M-SERVICE-22,HN1813941,12/26/2018,1.0,ค่าบริการเช็ค+ขั้วแบต,
4818,6กต-5808,M-01-01-RL,HN1811418,10/26/2018,1.0,ปะสติมยางหลัง ซ้าย,
4818,6กต-5808,M-09-01-0001,HN1811418,10/26/2018,1.0,เติมลมไนโตรเจน,
4819,6กต-5808,T1856515F01,HN1812975,12/7/2018,4.0,ยางนอก FS 185/65-15 F01,
4819,6กต-5808,M-04-01-0003,HN1812975,12/7/2018,4.0,จุ๊บเติมลม ฟรี,
4819,6กต-5808,M-08-02-0003,HN1812975,12/7/2018,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี),
4819,6กต-5808,M-09-01-0001,HN1812975,12/7/2018,4.0,เติมลมไนโตรเจน  ฟรี,
4820,ฎฉ-9845,T1956015EP300,HN1813717,12/23/2018,4.0,ยางนอก BS 195/60-15 EP300   ปี4718,
4820,ฎฉ-9845,M-04-01-0003,HN1813717,12/23/2018,4.0,จุ๊บเติมลม ฟรี,
4820,ฎฉ-9845,M-08-02-0003,HN1813717,12/23/2018,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี),
4820,ฎฉ-9845,M-SERVICE-01,HN1813717,12/23/2018,4.0,ส่วนลดค่ายางช้อปช่วยชาติ 10%,
4821,ฒฎ-9836,SBREAKPAD-02,HN1806828,6/20/2018,1.0,ผ้าเบรคหน้า,
4821,ฒฎ-9836,M-05-01-0001,HN1806828,6/20/2018,2.0,เจียรจานประชิดล้อหน้า ขวา-ซ้าย,
4821,ฒฎ-9836,M-SERVICE-01,HN1806828,6/20/2018,2.0,ค่าบริการ,
4821,ฒฎ-9836,M-07-01-0002,HN1806828,6/20/2018,2.0,เช็คเบรคล้อหลัง-พร้อมล้างทำความสะอาด,
4822,ฒฎ-9836,S-SECOND-05,HN1810984,10/13/2018,4.0,ยางเปอร์เซ็นต์,
4822,ฒฎ-9836,M-01-01-01014,HN1810984,10/13/2018,2.0,จุ๊บเติมลม,
4822,ฒฎ-9836,M-03-01-1516,HN1810984,10/13/2018,2.0,ถ่วงล้อ,
4822,ฒฎ-9836,M-08-02-0002,HN1810984,10/13/2018,1.0,ตั้งศูนย์,
4822,ฒฎ-9836,M-SERVICE-28,HN1810984,10/13/2018,1.0,เหมาสุทธิ,
4823,ฒฎ-9836,SBREAKPAD-02,HN1900945,1/27/2019,1.0,ผ้าเบรคหน้า  N-BRAK,
4823,ฒฎ-9836,M-05-01-0001,HN1900945,1/27/2019,2.0,เจียรจานประชิดล้อหน้า ขวา-ซ้าย,
4823,ฒฎ-9836,M-SERVICE-01,HN1900945,1/27/2019,2.0,ค่าบริการ,
4823,ฒฎ-9836,M-07-01-0002,HN1900945,1/27/2019,2.0,เช็คเบรคล้อหลัง-พร้อมล้างทำความสะอาด,
4824,กค-9691,M-SERVICE-01,HN1629093,12/19/2017,1.0,ค่าบริการเช็คช่วงล่าง,
4825,กค-9691,SBEARING-RL,HN1802239,3/2/2018,1.0,ลูกปืนล้อหลัง-ซ้าย,
4825,กค-9691,RACK END-01,HN1802239,3/2/2018,2.0,ลูกหมากแล็ค,
4825,กค-9691,S-TIE ROD END-01,HN1802239,3/2/2018,2.0,คันชักนอก,
4825,กค-9691,S-CLUTCH-05,HN1802239,3/2/2018,1.0,ยางกันฝุ่นโช้คหน้า,
4825,กค-9691,M-SERVICE-01,HN1802239,3/2/2018,1.0,ค่าบริการ,
4825,กค-9691,M-08-02-0002,HN1802239,3/2/2018,1.0,ตั้งศูนย์,
4825,กค-9691,M-SERVICE-01,HN1802239,3/2/2018,1.0,หักค่าบริการเช็ค,
4826,กค-9691,14-10-02-001,HN1805135,4/30/2018,1.0,ช่วงล่างหลวม,
4827,กค-9691,10W40PERTAMINI,HN1900452,1/13/2019,1.0,"น้ำมันเครื่อง 10W40 PERTAMINA เบนซีล10,000โล",
4827,กค-9691,S555,HN1900452,1/13/2019,1.0,กรองเครื่อง,
4828,ซ-034,TOTAL10W30,HS1806001,6/1/2018,1.0,น้ำมันเครื่อง 10W-30 TOTAL(7ล.),
4828,ซ-034,S555,HS1806001,6/1/2018,1.0,กรองเครื่อง,
4828,ซ-034,P-DISTILLED WATER,HS1806001,6/1/2018,1.0,น้ำกลั่น,
4829,ซ-034,MOBIL 10W-30,HS1809021,9/6/2018,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
4829,ซ-034,S555,HS1809021,9/6/2018,1.0,กรองเครื่อง,
4829,ซ-034,P-DISTILLED WATER,HS1809021,9/6/2018,2.0,น้ำกลั่น,
4830,ซ-034,M-01-01-FR,HS1810040,10/15/2018,1.0,ปะสติมยางหน้า ขวา,
4831,ซ-034,PERTAMINA10R30,HS1812042,12/12/2018,1.0,"น้ำมันเครื่อง 10W30 PERTAMINA  10,000โล",
4831,ซ-034,S555,HS1812042,12/12/2018,1.0,กรองเครื่อง,
4831,ซ-034,SBREAKPAD-02,HS1812042,12/12/2018,1.0,ผ้าเบรคหน้า,
4831,ซ-034,M-05-01-0001,HS1812042,12/12/2018,2.0,เจียรจานประชิดล้อหน้า ขวา-ซ้าย,
4831,ซ-034,S-SHOESBREAK,HS1812042,12/12/2018,1.0,ก้ามเบรคหลัง,
4831,ซ-034,M-05-01-0003,HS1812042,12/12/2018,2.0,เจียรจานดั้มเบรคล้อหลัง ขวา-ซ้าย,
4831,ซ-034,M-SERVICE-01,HS1812042,12/12/2018,4.0,ค่าบริการ,
4831,ซ-034,M-02-01-0005,HS1812042,12/12/2018,2.0,สลับยางหน้า-หลัง,
4831,ซ-034,M-03-01-1516,HS1812042,12/12/2018,2.0,ถ่วงล้อ,
4831,ซ-034,M-08-02-0002,HS1812042,12/12/2018,1.0,ตั้งศูนย์,
4832,1ฒษ-6406,MOBIL 10W-30,HN1800923,1/27/2018,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
4832,1ฒษ-6406,S555,HN1800923,1/27/2018,1.0,กรองเครื่อง,
4833,1ฒษ-6406,MOBIL 10W-30,HN1804122,4/3/2018,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
4833,1ฒษ-6406,S555,HN1804122,4/3/2018,1.0,กรองเครื่อง,
4834,1ฒษ-6406,M-05-01-0001,HN1804568,4/10/2018,2.0,เจียรจานประชิดล้อหน้า ขวา-ซ้าย,
4834,1ฒษ-6406,M-SERVICE-28,HN1804568,4/10/2018,1.0,ค่าบริการ เหมาสุทธิ,
4835,1ฒษ-6406,TOTAL10W30,HN1807236,7/1/2018,1.0,น้ำมันเครื่อง 10W-30 TOTAL(7ล.),
4835,1ฒษ-6406,S555,HN1807236,7/1/2018,1.0,กรองเครื่อง,
4836,1ฒษ-6406,MOBIL 10W-30,HN1810667,10/6/2018,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
4836,1ฒษ-6406,S555,HN1810667,10/6/2018,1.0,กรองเครื่อง,
4836,1ฒษ-6406,S-AIR FILTER-03,HN1810667,10/6/2018,1.0,กรองแอร์,
4837,1ฒษ-6406,MOBIL 10W-30,HN1812695,12/2/2018,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
4837,1ฒษ-6406,S555,HN1812695,12/2/2018,1.0,กรองเครื่อง,
4837,1ฒษ-6406,M-08-03-1800,HN1812695,12/2/2018,1.0,ตั้งศูนย์ล้อรถ-ขอบ 18,
4838,กว-7386 ชบ,U-ยางหุ้มเพลา,HN1811987,11/10/2018,4.0,ยางหุ้มเพลา,
4838,กว-7386 ชบ,S-GREASE-01,HN1811987,11/10/2018,2.0,จารบี,
4838,กว-7386 ชบ,P-PETRO,HN1811987,11/10/2018,1.0,น้ำมันเบนซิลล้าง,
4838,กว-7386 ชบ,M-SERVICE-01,HN1811987,11/10/2018,1.0,ค่าบริการ,
4838,กว-7386 ชบ,M-08-02-0002,HN1811987,11/10/2018,1.0,ตั้งศูนย์,
4838,กว-7386 ชบ,S555,HN1811987,11/10/2018,1.0,กรองเครื่อง แท้,
4838,กว-7386 ชบ,TOTAL10W40,HN1811987,11/10/2018,1.0,เติมน้ำมันเครื่อง 10W-40 TOTAL ,
4839,กว-7386 ชบ,SRBITY48680-14010,HN1814057,12/27/2018,2.0,เบ้าโช้คหน้า,
4839,กว-7386 ชบ,M-SERVICE-01,HN1814057,12/27/2018,1.0,ค่าบริการ,
4839,กว-7386 ชบ,S-SHOCK-02,HN1814057,12/27/2018,1.0,ยางกันกระแทกโช้คคู่หน้า,
4839,กว-7386 ชบ,M-02-01-0001,HN1814057,12/27/2018,2.0,สลับยาง-หน้าหลัง  ฟรี,
4839,กว-7386 ชบ,M-03-01-1921,HN1814057,12/27/2018,2.0,ถ่วงล้อ  ลด20%,
4839,กว-7386 ชบ,M-08-02-0004,HN1814057,12/27/2018,1.0,ตั้งศูนย์ (ลด 20%),
4839,กว-7386 ชบ,S-SHOCK-F-00,HN1814057,12/27/2018,2.0,โช้คหน้า,
4840,2กฮ-9656,M-02-01-0005,HN1802783,3/15/2018,2.0,สลับยางหน้า-หลัง  ฟรี,
4840,2กฮ-9656,M-03-01-1921,HN1802783,3/15/2018,2.0,ถ่วงล้อ  ลด20%,
4840,2กฮ-9656,M-08-02-0004,HN1802783,3/15/2018,1.0,ตั้งศูนย์ (ลด 20%),
4840,2กฮ-9656,M-01-01-FL,HN1802783,3/15/2018,1.0,ปะสติมยางหน้า ซ้าย,
4840,2กฮ-9656,M-09-01-0001,HN1802783,3/15/2018,1.0,เติมลมไนโตรเจน,
4840,2กฮ-9656,MOBIL 10W-30,HN1802783,3/15/2018,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
4840,2กฮ-9656,S555,HN1802783,3/15/2018,1.0,กรองเครื่อง,
4840,2กฮ-9656,MITSU,HN1802783,3/15/2018,4.0,น้ำมันเกียร์ MITSU,
4840,2กฮ-9656,S-FUEL FILTER-01,HN1802783,3/15/2018,1.0,กรองโซล่า,
4840,2กฮ-9656,M-SERVICE-01,HN1802783,3/15/2018,1.0,ค่าบริการ,
4840,2กฮ-9656,S-LAMP-01,HN1802783,3/15/2018,1.0,หลอดไฟเบรค ซ้าย,
4841,2กฮ-9656,M-02-01-0005,HN1808920,8/16/2018,2.0,สลับยางหน้า-หลัง    ฟรี,
4841,2กฮ-9656,M-03-01-1516,HN1808920,8/16/2018,2.0,ถ่วงล้อ    ลด20%,
4841,2กฮ-9656,M-08-02-0002,HN1808920,8/16/2018,1.0,ตั้งศูนย์     ลด20%,
4841,2กฮ-9656,TOTAL10W30,HN1808920,8/16/2018,1.0,น้ำมันเครื่อง 10W-30 TOTAL(7ล.),
4841,2กฮ-9656,S555,HN1808920,8/16/2018,1.0,กรองเครื่อง,
4841,2กฮ-9656,S-RING,HN1808920,8/16/2018,1.0,แหวนรองน็อตน้ำมันเครื่อง,
4842,2กฮ-9656,M-01-01-FR,HN1811111,10/18/2018,1.0,ปะสติมยางหน้า ขวา,
4842,2กฮ-9656,M-09-01-0001,HN1811111,10/18/2018,1.0,เติมลมไนโตรเจน,
4843,2กฮ-9656,M-09-01-0001,HN1900560,1/16/2019,4.0,เติมลมไนโตรเจน ฟรี,
4843,2กฮ-9656,MOBIL 10W-30,HN1900560,1/16/2019,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
4843,2กฮ-9656,S555,HN1900560,1/16/2019,1.0,กรองเครื่อง,
4843,2กฮ-9656,S-RING,HN1900560,1/16/2019,1.0,แหวนรองน็อตน้ำมันเครื่อง,
4843,2กฮ-9656,S-AIR FILTER-02,HN1900560,1/16/2019,1.0,กรองอากาศ,
4844,ชศ-2894,MOBIL 10W-40,HN1628478,12/5/2017,1.0,น้ำมันเครื่อง Mobil 10w-40/s2000-10000โล(1x4L),
4844,ชศ-2894,S555,HN1628478,12/5/2017,1.0,กรองเครื่อง,
4844,ชศ-2894,TOYOTA GEAR OIL,HN1628478,12/5/2017,3.0,น้ำมันเกียร์ Toyota  WS,
4844,ชศ-2894,M-SERVICE-01,HN1628478,12/5/2017,1.0,ค่าบริการ,
4844,ชศ-2894,S-AIR FILTER-02,HN1628478,12/5/2017,1.0,กรองอากาศ,
4845,ชศ-2894,S555NS0091-0031,HN1628977,12/17/2017,1.0,ยางฝาวาวล์ ,
4845,ชศ-2894,S-GLUE-01,HN1628977,12/17/2017,1.0,กาวดำ   0.5 หลอด,
4845,ชศ-2894,P-PETRO,HN1628977,12/17/2017,1.0,น้ำมันเบนซิลล้าง,
4845,ชศ-2894,M-SERVICE-01,HN1628977,12/17/2017,1.0,ค่าบริการ,
4845,ชศ-2894,ล-001,HN1628977,12/17/2017,1.0,ล้างตู้แว๊กน้ำยาแอร์ ,
4845,ชศ-2894,ล-002,HN1628977,12/17/2017,1.0,น้ำมันคอม,
4845,ชศ-2894,M-SERVICE-01,HN1628977,12/17/2017,1.0,ค่าบริการ+ยกหน้าครัช,
4846,ชศ-2894,SWIPER-BLADE-01,HN1803394,3/31/2018,1.0,ก้านปัดน้ำฝน,
4846,ชศ-2894,SWIPER-BLADE-01,HN1803394,3/31/2018,1.0,ยางปัดน้ำฝนหลัง,
4847,ชศ-2894,TOTAL10W40,HN1812762,12/3/2018,1.0,น้ำมันเครื่อง 10W-40 TOTAL (4ลิตร),
4847,ชศ-2894,S555,HN1812762,12/3/2018,1.0,กรองเครื่อง,
4848,ขข-1225ชบ,T1955515NT860NT,HN1814064,12/27/2018,4.0,ยางรถยนต์ NT 195/55-15 NT860  ปี2918,
4848,ขข-1225ชบ,M-04-01-0003,HN1814064,12/27/2018,4.0,จุ๊บเติมลม ฟรี,
4848,ขข-1225ชบ,M-08-02-0003,HN1814064,12/27/2018,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี),
4848,ขข-1225ชบ,MAX-WHEEL-08,HN1814064,12/27/2018,2.0,ดัดแม็กซ์คด+แต่งสี,
4849,ฟ-027,TOTAL 5W30,HS1804053,4/20/2018,1.0,น้ำมันเครื่อง Total Quartz 9000 5w-30/10000 โล,
4849,ฟ-027,S555,HS1804053,4/20/2018,1.0,กรองเครื่อง,
4849,ฟ-027,M-05-01-0001,HS1804053,4/20/2018,2.0,เจียรจานประชิดล้อหน้า ขวา-ซ้าย,
4849,ฟ-027,M-SERVICE-01,HS1804053,4/20/2018,2.0,ค่าบริการ + ขัดผ้าเบรคหน้า,
